task_id,model,strategy,passed,error
HumanEval/4,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/5,codellama/CodeLlama-7b-Instruct-hf,cot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/5,codellama/CodeLlama-7b-Instruct-hf,cot,True,
HumanEval/5,codellama/CodeLlama-7b-Instruct-hf,cot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/5,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/5,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/5,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/5,codellama/CodeLlama-7b-Instruct-hf,self_planning,True,
HumanEval/5,codellama/CodeLlama-7b-Instruct-hf,self_planning,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/5,codellama/CodeLlama-7b-Instruct-hf,self_planning,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/5,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/5,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/5,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/6,codellama/CodeLlama-7b-Instruct-hf,cot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/6,codellama/CodeLlama-7b-Instruct-hf,cot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/6,codellama/CodeLlama-7b-Instruct-hf,cot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/6,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/6,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/6,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/6,codellama/CodeLlama-7b-Instruct-hf,self_planning,True,
HumanEval/6,codellama/CodeLlama-7b-Instruct-hf,self_planning,True,
HumanEval/6,codellama/CodeLlama-7b-Instruct-hf,self_planning,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/6,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/6,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/6,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/7,codellama/CodeLlama-7b-Instruct-hf,cot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/7,codellama/CodeLlama-7b-Instruct-hf,cot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/7,codellama/CodeLlama-7b-Instruct-hf,cot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/7,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/7,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/7,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/7,codellama/CodeLlama-7b-Instruct-hf,self_planning,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/7,codellama/CodeLlama-7b-Instruct-hf,self_planning,True,
HumanEval/7,codellama/CodeLlama-7b-Instruct-hf,self_planning,True,
HumanEval/7,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/7,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/7,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/8,codellama/CodeLlama-7b-Instruct-hf,cot,True,
HumanEval/8,codellama/CodeLlama-7b-Instruct-hf,cot,True,
HumanEval/8,codellama/CodeLlama-7b-Instruct-hf,cot,True,
HumanEval/8,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/8,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/8,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/8,codellama/CodeLlama-7b-Instruct-hf,self_planning,True,
HumanEval/8,codellama/CodeLlama-7b-Instruct-hf,self_planning,True,
HumanEval/8,codellama/CodeLlama-7b-Instruct-hf,self_planning,True,
HumanEval/8,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/8,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/8,codellama/CodeLlama-7b-Instruct-hf,self_debugging,True,
HumanEval/9,codellama/CodeLlama-7b-Instruct-hf,cot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/9,codellama/CodeLlama-7b-Instruct-hf,cot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/9,codellama/CodeLlama-7b-Instruct-hf,cot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/9,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/9,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/9,codellama/CodeLlama-7b-Instruct-hf,scot,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/9,codellama/CodeLlama-7b-Instruct-hf,self_planning,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/9,codellama/CodeLlama-7b-Instruct-hf,self_planning,True,
HumanEval/9,codellama/CodeLlama-7b-Instruct-hf,self_planning,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/9,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/9,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
HumanEval/9,codellama/CodeLlama-7b-Instruct-hf,self_debugging,False,"Traceback (most recent call last):
  File ""/home/rbarkur_umass_edu/assignment.py"", line 159, in _worker
    exec(code, g, g)
  File ""<string>"", line 1, in <module>
NameError: name 'List' is not defined. Did you mean: 'list'?
"
